query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
33691,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33691.jpg,2,15060,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/15060.jpg,0.008165716
33691,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33691.jpg,3,35407,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35407.jpg,0.008278897
33691,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33691.jpg,4,33702,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33702.jpg,0.008504084
33691,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33691.jpg,5,19372,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/19372.jpg,0.009049738
49088,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49088.jpg,1,49087,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49087.jpg,0.00018593733
49088,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49088.jpg,2,49091,Lip Liner,./A2_FashionDataset/FashionDataset/train/images_train/49091.jpg,0.009697052
49088,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49088.jpg,3,49090,Lip Liner,./A2_FashionDataset/FashionDataset/train/images_train/49090.jpg,0.010109432
49088,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49088.jpg,4,49093,Lip Liner,./A2_FashionDataset/FashionDataset/train/images_train/49093.jpg,0.010497146
49088,Kajal and Eyeliner,./A2_FashionDataset/FashionDataset/train/images_train/49088.jpg,5,49136,Lip Liner,./A2_FashionDataset/FashionDataset/train/images_train/49136.jpg,0.011131503
49356,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49356.jpg,1,3557,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3557.jpg,0.002713669
49356,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49356.jpg,2,34748,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/34748.jpg,0.00920295
49356,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49356.jpg,3,26530,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26530.jpg,0.012117896
49356,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49356.jpg,4,37251,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/37251.jpg,0.015332877
49356,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49356.jpg,5,22160,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22160.jpg,0.02270012
4396,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4396.jpg,1,6049,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6049.jpg,0.00026396575
4396,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4396.jpg,2,33073,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/33073.jpg,0.0005556942
4396,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4396.jpg,3,5867,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5867.jpg,0.0005875722
4396,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4396.jpg,4,6155,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6155.jpg,0.0005940758
4396,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/4396.jpg,5,16640,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/16640.jpg,0.00083191914
30148,Caps,./A2_FashionDataset/FashionDataset/train/images_train/30148.jpg,1,19885,Caps,./A2_FashionDataset/FashionDataset/train/images_train/19885.jpg,0.017570086
30148,Caps,./A2_FashionDataset/FashionDataset/train/images_train/30148.jpg,2,18214,Caps,./A2_FashionDataset/FashionDataset/train/images_train/18214.jpg,0.03183779
30148,Caps,./A2_FashionDataset/FashionDataset/train/images_train/30148.jpg,3,16535,Caps,./A2_FashionDataset/FashionDataset/train/images_train/16535.jpg,0.03330757
30148,Caps,./A2_FashionDataset/FashionDataset/train/images_train/30148.jpg,4,36089,Caps,./A2_FashionDataset/FashionDataset/train/images_train/36089.jpg,0.03349576
30148,Caps,./A2_FashionDataset/FashionDataset/train/images_train/30148.jpg,5,36083,Caps,./A2_FashionDataset/FashionDataset/train/images_train/36083.jpg,0.034345023
7432,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7432.jpg,1,42105,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42105.jpg,0.012753863
7432,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7432.jpg,2,32419,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/32419.jpg,0.07989003
7432,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7432.jpg,3,3910,Capris,./A2_FashionDataset/FashionDataset/train/images_train/3910.jpg,0.08346526
7432,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7432.jpg,4,27903,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27903.jpg,0.086731225
7432,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/7432.jpg,5,8841,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/8841.jpg,0.086776316
2143,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2143.jpg,1,2061,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2061.jpg,0.014627015
2143,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2143.jpg,2,2172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2172.jpg,0.017455246
2143,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2143.jpg,3,2145,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2145.jpg,0.017617006
2143,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2143.jpg,4,3613,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3613.jpg,0.018117897
2143,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2143.jpg,5,2149,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2149.jpg,0.019699939
20523,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20523.jpg,1,25214,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/25214.jpg,0.019297125
20523,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20523.jpg,2,14791,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/14791.jpg,0.041907474
20523,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20523.jpg,3,21996,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/21996.jpg,0.04219523
20523,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20523.jpg,4,50237,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50237.jpg,0.049713448
20523,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20523.jpg,5,18034,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/18034.jpg,0.049947385
36251,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36251.jpg,1,25591,Kurta Sets,./A2_FashionDataset/FashionDataset/train/images_train/25591.jpg,0.1299612
36251,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36251.jpg,2,36272,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36272.jpg,0.17545591
36251,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36251.jpg,3,36256,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36256.jpg,0.21425344
36251,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36251.jpg,4,27938,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/27938.jpg,0.2165716
36251,Night suits,./A2_FashionDataset/FashionDataset/train/images_train/36251.jpg,5,35036,Churidar,./A2_FashionDataset/FashionDataset/train/images_train/35036.jpg,0.2204212
32685,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/32685.jpg,1,49535,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/49535.jpg,0.0077433335
32685,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/32685.jpg,2,33377,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33377.jpg,0.016705805
32685,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/32685.jpg,3,51899,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/51899.jpg,0.019917242
32685,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/32685.jpg,4,33446,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/33446.jpg,0.023230463
32685,Clutches,./A2_FashionDataset/FashionDataset/train/images_train/32685.jpg,5,38467,Wallets,./A2_FashionDataset/FashionDataset/train/images_train/38467.jpg,0.02352712
4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,1,4647,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4647.jpg,0.00055696274
4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,2,4104,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4104.jpg,0.0013659345
4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,3,4112,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4112.jpg,0.0016744714
4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,4,34824,Sports Sandals,./A2_FashionDataset/FashionDataset/train/images_train/34824.jpg,0.001840567
4446,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/4446.jpg,5,17825,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/17825.jpg,0.0025416254
6306,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6306.jpg,1,11766,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11766.jpg,0.013662318
6306,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6306.jpg,2,3411,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3411.jpg,0.017113138
6306,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6306.jpg,3,6591,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6591.jpg,0.017334951
6306,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6306.jpg,4,9789,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9789.jpg,0.01987622
6306,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6306.jpg,5,6910,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6910.jpg,0.02105502
5386,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5386.jpg,1,25476,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/25476.jpg,0.10207849
5386,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5386.jpg,2,36443,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/36443.jpg,0.15518674
5386,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5386.jpg,3,40473,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/40473.jpg,0.15606877
5386,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5386.jpg,4,22854,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22854.jpg,0.15768513
5386,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5386.jpg,5,11827,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11827.jpg,0.1675407
8394,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8394.jpg,1,20319,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/20319.jpg,0.04240367
8394,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8394.jpg,2,19161,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19161.jpg,0.08830769
8394,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8394.jpg,3,20000,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/20000.jpg,0.09194677
8394,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8394.jpg,4,33945,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/33945.jpg,0.09304248
8394,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8394.jpg,5,13885,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13885.jpg,0.10389623
1646,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/1646.jpg,1,38342,Tops,./A2_FashionDataset/FashionDataset/train/images_train/38342.jpg,0.13812363
1646,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/1646.jpg,2,36505,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/36505.jpg,0.20613895
1646,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/1646.jpg,3,2708,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/2708.jpg,0.22762132
1646,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/1646.jpg,4,46478,Watches,./A2_FashionDataset/FashionDataset/train/images_train/46478.jpg,0.2364636
1646,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/1646.jpg,5,37586,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/37586.jpg,0.246691
32594,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32594.jpg,1,49653,Tops,./A2_FashionDataset/FashionDataset/train/images_train/49653.jpg,0.04485283
32594,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32594.jpg,2,49659,Tops,./A2_FashionDataset/FashionDataset/train/images_train/49659.jpg,0.07646956
32594,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32594.jpg,3,49641,Tops,./A2_FashionDataset/FashionDataset/train/images_train/49641.jpg,0.0827042
32594,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32594.jpg,4,39719,Tops,./A2_FashionDataset/FashionDataset/train/images_train/39719.jpg,0.09220303
32594,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32594.jpg,5,24920,Tops,./A2_FashionDataset/FashionDataset/train/images_train/24920.jpg,0.10100424
1923,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/1923.jpg,1,5387,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5387.jpg,0.15071917
1923,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/1923.jpg,2,42124,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/42124.jpg,0.16513675
1923,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/1923.jpg,3,3309,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3309.jpg,0.16761452
1923,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/1923.jpg,4,30240,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/30240.jpg,0.18612836
1923,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/1923.jpg,5,25440,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/25440.jpg,0.18917999
20386,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20386.jpg,1,33438,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/33438.jpg,0.038840022
20386,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20386.jpg,2,47361,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47361.jpg,0.06125191
20386,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20386.jpg,3,47430,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47430.jpg,0.0715013
20386,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20386.jpg,4,42870,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/42870.jpg,0.07934769
20386,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/20386.jpg,5,21942,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/21942.jpg,0.08575634
38783,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/38783.jpg,1,5332,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5332.jpg,0.009219363
38783,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/38783.jpg,2,22841,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22841.jpg,0.024382848
38783,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/38783.jpg,3,8980,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/8980.jpg,0.028449314
38783,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/38783.jpg,4,22846,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22846.jpg,0.042180464
38783,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/38783.jpg,5,5686,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5686.jpg,0.04236871
23213,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23213.jpg,1,32592,Tops,./A2_FashionDataset/FashionDataset/train/images_train/32592.jpg,0.054625925
23213,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23213.jpg,2,17850,Tops,./A2_FashionDataset/FashionDataset/train/images_train/17850.jpg,0.06731128
23213,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23213.jpg,3,30910,Kurtis,./A2_FashionDataset/FashionDataset/train/images_train/30910.jpg,0.0729769
23213,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23213.jpg,4,6212,Tops,./A2_FashionDataset/FashionDataset/train/images_train/6212.jpg,0.078819685
23213,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23213.jpg,5,42566,Tops,./A2_FashionDataset/FashionDataset/train/images_train/42566.jpg,0.08490318
33830,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33830.jpg,1,32555,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/32555.jpg,0.0639359
33830,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33830.jpg,2,40687,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/40687.jpg,0.12246546
33830,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33830.jpg,3,9220,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/9220.jpg,0.14474514
33830,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33830.jpg,4,6361,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/6361.jpg,0.15842175
33830,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33830.jpg,5,44493,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/44493.jpg,0.16520198
17853,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/17853.jpg,1,17864,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/17864.jpg,0.030698033
