id,gender,articleType,season,usage
59078,Men,Briefs,Summer,Casual
59079,Men,Briefs,Summer,Casual
59080,Women,Briefs,Summer,Casual
59081,Women,Bra,Summer,Casual
59082,Women,Bra,Summer,Casual
59083,Women,Bra,Summer,Casual
59084,Women,Bra,Summer,Casual
59085,Men,Briefs,Summer,Casual
59086,Men,Briefs,Summer,Casual
59087,Women,Bra,Summer,Casual
59088,Women,Bra,Summer,Casual
59089,Men,Briefs,Summer,Casual
59090,Women,Bra,Summer,Casual
59091,Men,Bra,Summer,Casual
59092,Women,Bra,Summer,Casual
59093,Women,Bra,Summer,Casual
59094,Women,Bra,Summer,Casual
59095,Men,Bra,Summer,Casual
59096,Women,Bra,Summer,Casual
59097,Women,Bra,Summer,Casual
59098,Men,Bra,Summer,Casual
59099,Women,Briefs,Summer,Casual
59100,Women,Briefs,Summer,Casual
59101,Men,Briefs,Summer,Casual
59102,Men,Sweaters,Summer,Casual
59103,Men,Shirts,Fall,Casual
59104,Men,Shirts,Summer,Casual
59105,Men,Tshirts,Summer,Casual
59106,Men,Shirts,Summer,Casual
59112,Men,Sweatshirts,Summer,Casual
59115,Men,Sweaters,Summer,Casual
59116,Men,Sweatshirts,Summer,Casual
59117,Men,Shirts,Summer,Casual
59118,Men,Jackets,Summer,Casual
59119,Men,Jackets,Summer,Casual
59120,Men,Jackets,Summer,Casual
59121,Men,Shirts,Summer,Casual
59122,Men,Shirts,Summer,Casual
59123,Men,Jackets,Summer,Casual
59124,Men,Sweatshirts,Summer,Casual
59126,Men,Shirts,Fall,Formal
59127,Men,Sweaters,Summer,Casual
59128,Men,Jackets,Summer,Casual
59129,Men,Tshirts,Summer,Casual
59130,Men,Jackets,Summer,Casual
59131,Men,Sweatshirts,Summer,Casual
59132,Men,Shirts,Summer,Casual
59133,Men,Stoles,Summer,Casual
59142,Women,Heels,Winter,Casual
59143,Women,Heels,Winter,Casual
59144,Women,Flip Flops,Winter,Casual
59145,Men,Heels,Winter,Casual
59146,Women,Sports Sandals,Winter,Casual
59147,Women,Heels,Winter,Casual
59149,Men,Formal Shoes,Winter,Casual
59160,Men,Formal Shoes,Winter,Formal
59161,Men,Formal Shoes,Winter,Casual
59165,Women,Flip Flops,Winter,Casual
59166,Men,Formal Shoes,Winter,Casual
59167,Men,Formal Shoes,Winter,Casual
59172,Men,Sandals,Winter,Casual
59173,Men,Formal Shoes,Winter,Casual
59174,Men,Sandals,Winter,Casual
59175,Men,Sports Sandals,Winter,Casual
59176,Men,Casual Shoes,Winter,Casual
59177,Men,Casual Shoes,Winter,Casual
59178,Men,Formal Shoes,Winter,Casual
59181,Men,Sandals,Winter,Casual
59185,Men,Flip Flops,Fall,Casual
59187,Women,Heels,Winter,Casual
59188,Women,Heels,Winter,Casual
59190,Men,Flip Flops,Winter,Casual
59212,Women,Heels,Winter,Casual
59213,Men,Watches,Winter,Casual
59214,Women,Watches,Winter,Casual
59215,Men,Watches,Winter,Casual
59216,Men,Watches,Winter,Casual
59217,Men,Watches,Winter,Casual
59218,Men,Socks,Summer,Casual
59219,Men,Watches,Summer,Casual
59220,Women,Dresses,Winter,Casual
59221,Men,Perfume and Body Mist,Winter,Casual
59222,Women,Lip Liner,Winter,Casual
59223,Women,Watches,Winter,Casual
59224,Women,Perfume and Body Mist,Winter,Casual
59225,Women,Socks,Winter,Casual
59226,Women,Watches,Winter,Casual
59227,Men,Watches,Winter,Casual
59228,Women,Tshirts,Winter,Casual
59229,Women,Socks,Winter,Casual
59230,Men,Watches,Winter,Casual
59231,Women,Watches,Winter,Casual
59232,Men,Watches,Winter,Casual
59233,Women,Watches,Winter,Casual
59235,Boys,Watches,Winter,Casual
59236,Women,Watches,Winter,Casual
59237,Men,Watches,Winter,Casual
59238,Men,Watches,Winter,Casual
59239,Women,Watches,Winter,Casual
59240,Men,Watches,Winter,Casual
59241,Women,Watches,Winter,Casual
59242,Men,Watches,Winter,Casual
59243,Men,Watches,Winter,Casual
59244,Men,Watches,Winter,Casual
59245,Men,Watches,Winter,Casual
59246,Women,Watches,Winter,Casual
59247,Boys,Watches,Winter,Casual
59248,Men,Watches,Winter,Casual
59249,Men,Watches,Winter,Casual
59250,Men,Watches,Winter,Casual
59251,Men,Watches,Winter,Casual
59252,Women,Watches,Winter,Casual
59253,Women,Watches,Winter,Casual
59254,Women,Watches,Winter,Casual
59255,Men,Watches,Winter,Casual
59256,Men,Watches,Winter,Casual
59257,Women,Watches,Winter,Casual
59258,Women,Perfume and Body Mist,Winter,Casual
59259,Women,Watches,Winter,Casual
59260,Women,Watches,Winter,Casual
59261,Women,Pendant,Winter,Casual
59262,Women,Watches,Winter,Casual
59263,Women,Watches,Winter,Casual
59264,Women,Watches,Winter,Casual
59265,Women,Dresses,Winter,Casual
59266,Men,Watches,Winter,Casual
59267,Women,Watches,Winter,Casual
59268,Men,Highlighter and Blush,Winter,Casual
59269,Women,Watches,Winter,Casual
59270,Men,Watches,Winter,Casual
59271,Women,Watches,Winter,Casual
59272,Women,Watches,Winter,Casual
59273,Women,Pendant,Winter,Casual
59274,Women,Watches,Winter,Casual
59275,Men,Watches,Winter,Casual
59276,Men,Watches,Winter,Casual
59277,Women,Watches,Winter,Casual
59278,Women,Watches,Winter,Casual
59279,Women,Pendant,Winter,Casual
59280,Women,Perfume and Body Mist,Winter,Casual
59281,Men,Watches,Winter,Casual
59282,Unisex,Tshirts,Summer,Casual
59283,Women,Watches,Winter,Casual
59284,Women,Watches,Winter,Casual
59286,Women,Watches,Winter,Casual
59287,Women,Perfume and Body Mist,Winter,Casual
59290,Women,Socks,Winter,Casual
59291,Men,Watches,Winter,Casual
59292,Women,Socks,Winter,Casual
59293,Women,Socks,Winter,Casual
59294,Men,Shirts,Summer,Casual
59295,Men,Shirts,Summer,Casual
59296,Men,Shirts,Summer,Casual
59297,Men,Shirts,Summer,Casual
59298,Men,Shirts,Summer,Casual
59299,Men,Shirts,Summer,Casual
59300,Men,Tshirts,Summer,Casual
59301,Men,Tshirts,Summer,Casual
59302,Men,Tshirts,Summer,Casual
59303,Men,Shirts,Summer,Casual
59304,Men,Shirts,Summer,Casual
59305,Men,Shirts,Summer,Casual
59306,Men,Tshirts,Summer,Casual
59311,Men,Sports Sandals,Summer,Casual
59312,Men,Sports Sandals,Winter,Casual
59315,Women,Casual Shoes,Winter,Casual
59323,Men,Sports Sandals,Fall,Casual
59324,Men,Sports Shoes,Fall,Casual
59326,Women,Formal Shoes,Winter,Casual
59329,Men,Sports Shoes,Summer,Sports
59330,Men,Casual Shoes,Summer,Casual
59338,Women,Formal Shoes,Winter,Casual
59342,Men,Formal Shoes,Summer,Casual
59349,Men,Sandals,Winter,Casual
59352,Women,Kurtas,Summer,Ethnic
59353,Women,Kurtas,Summer,Ethnic
59354,Women,Kurtas,Summer,Ethnic
59355,Women,Kurtas,Summer,Ethnic
59356,Women,Kurtas,Summer,Ethnic
59357,Women,Kurtas,Summer,Ethnic
59358,Women,Dresses,Summer,Ethnic
59359,Women,Tunics,Summer,Ethnic
59360,Women,Kurtas,Summer,Ethnic
59361,Women,Kurtas,Summer,Ethnic
59362,Women,Kurtas,Summer,Ethnic
59363,Women,Kurtas,Summer,Ethnic
59364,Women,Kurtas,Summer,Ethnic
59365,Women,Tunics,Summer,Ethnic
59366,Women,Kurtas,Summer,Casual
59367,Women,Kurtas,Summer,Casual
59368,Women,Kurtas,Summer,Ethnic
59369,Women,Kurtas,Summer,Ethnic
59370,Women,Kurtas,Summer,Ethnic
59371,Women,Kurtas,Summer,Ethnic
59372,Women,Kurtas,Summer,Ethnic
59373,Women,Dresses,Summer,Casual
59374,Women,Kurtas,Summer,Ethnic
59375,Women,Kurtas,Summer,Ethnic
59376,Women,Kurtas,Summer,Casual
59377,Women,Kurtas,Summer,Casual
59378,Women,Kurtas,Summer,Ethnic
59379,Women,Kurtas,Summer,Casual
59380,Women,Kurtas,Summer,Ethnic
59381,Women,Kurtas,Summer,Ethnic
59382,Women,Kurtas,Summer,Ethnic
59383,Women,Kurtas,Summer,Ethnic
59387,Women,Flip Flops,Winter,Casual
59388,Women,Flip Flops,Winter,Casual
59390,Men,Formal Shoes,Winter,Casual
59396,Men,Sports Shoes,Summer,Casual
59399,Women,Tops,Summer,Ethnic
59400,Women,Kurtas,Summer,Ethnic
59403,Women,Dresses,Summer,Casual
59404,Women,Tops,Summer,Casual
59405,Women,Stoles,Summer,Casual
59407,Women,Dupatta,Summer,Casual
59410,Men,Tops,Summer,Casual
59413,Women,Tshirts,Summer,Casual
59418,Women,Tops,Summer,Casual
59421,Women,Tops,Summer,Casual
59422,Women,Tshirts,Summer,Ethnic
59428,Women,Handbags,Winter,Casual
59430,Women,Handbags,Summer,Casual
59432,Women,Handbags,Winter,Casual
59433,Women,Duffel Bag,Summer,Casual
59435,Men,Sports Shoes,Summer,Casual
59436,Women,Heels,Winter,Casual
59437,Women,Heels,Winter,Casual
59439,Men,Shirts,Summer,Formal
59440,Men,Shirts,Summer,Casual
59441,Men,Shirts,Summer,Casual
59442,Men,Shirts,Summer,Casual
59443,Men,Shirts,Fall,Formal
59444,Men,Shirts,Summer,Formal
59445,Men,Shirts,Summer,Casual
59446,Men,Shirts,Summer,Casual
59448,Men,Shirts,Summer,Casual
59451,Men,Shirts,Summer,Casual
59452,Men,Shirts,Summer,Formal
59453,Men,Shirts,Fall,Casual
59454,Men,Shirts,Summer,Casual
59455,Men,Heels,Summer,Casual
59456,Men,Kajal and Eyeliner,Summer,Casual
59457,Men,Bangle,Summer,Casual
59458,Men,Bangle,Summer,Casual
59459,Men,Bracelet,Summer,Casual
59460,Women,Earrings,Summer,Casual
59461,Women,Ring,Summer,Casual
59462,Men,Ring,Summer,Casual
59463,Women,Pendant,Summer,Casual
59464,Women,Ring,Summer,Casual
59465,Women,Ring,Spring,Casual
59466,Men,Bangle,Summer,Casual
59467,Women,Ring,Summer,Casual
59468,Men,Ring,Summer,Casual
59469,Women,Lipstick,Summer,Casual
59470,Women,Shoe Accessories,Summer,Casual
59471,Women,Ring,Summer,Casual
59474,Women,Ring,Summer,Casual
59481,Women,Ring,Summer,Casual
59484,Women,Earrings,Summer,Casual
59498,Women,Necklace and Chains,Summer,Casual
59499,Women,Necklace and Chains,Winter,Casual
59501,Women,Pendant,Winter,Casual
59502,Women,Necklace and Chains,Winter,Casual
59503,Women,Earrings,Summer,Casual
59504,Women,Necklace and Chains,Summer,Casual
59505,Women,Pendant,Summer,Casual
59507,Women,Necklace and Chains,Winter,Casual
59508,Women,Pendant,Summer,Casual
59509,Women,Pendant,Summer,Casual
59510,Women,Ring,Summer,Casual
59511,Women,Pendant,Summer,Casual
59512,Women,Pendant,Winter,Casual
59513,Women,Pendant,Winter,Casual
59514,Women,Necklace and Chains,Summer,Casual
59515,Women,Necklace and Chains,Winter,Casual
59516,Women,Necklace and Chains,Winter,Casual
59518,Women,Kajal and Eyeliner,Winter,Casual
59519,Men,Bra,Summer,Casual
59520,Women,Earrings,Summer,Casual
59521,Women,Earrings,Summer,Casual
59522,Women,Kajal and Eyeliner,Summer,Casual
59523,Women,Earrings,Summer,Casual
59524,Women,Earrings,Summer,Casual
59525,Women,Earrings,Summer,Casual
59526,Women,Earrings,Summer,Casual
59527,Women,Earrings,Summer,Casual
59528,Women,Earrings,Summer,Casual
59529,Women,Earrings,Summer,Casual
59530,Women,Earrings,Summer,Casual
59531,Women,Earrings,Summer,Casual
59532,Women,Earrings,Summer,Casual
59533,Women,Earrings,Summer,Casual
59534,Women,Earrings,Summer,Casual
59535,Women,Earrings,Summer,Casual
59537,Women,Earrings,Summer,Casual
59541,Women,Earrings,Summer,Casual
59543,Women,Earrings,Summer,Casual
59544,Women,Ring,Summer,Casual
59545,Women,Earrings,Summer,Casual
59546,Women,Earrings,Summer,Casual
59547,Women,Earrings,Summer,Casual
59550,Women,Ring,Summer,Casual
59551,Women,Ring,Summer,Casual
59552,Women,Bracelet,Summer,Casual
59553,Women,Bracelet,Summer,Casual
59554,Women,Bracelet,Winter,Casual
59555,Women,Bracelet,Winter,Casual
59556,Women,Bracelet,Summer,Casual
59557,Women,Bracelet,Winter,Casual
59558,Women,Bracelet,Winter,Casual
59559,Women,Bracelet,Winter,Casual
59560,Women,Bracelet,Winter,Casual
59561,Women,Tops,Summer,Casual
59563,Women,Bangle,Winter,Casual
59564,Women,Wallets,Fall,Casual
59565,Women,Wallets,Fall,Casual
59566,Men,Tshirts,Fall,Casual
59567,Men,Flip Flops,Summer,Casual
59568,Men,Cufflinks,Fall,Casual
59569,Women,Cufflinks,Fall,Casual
59570,Women,Cufflinks,Fall,Casual
59571,Women,Cufflinks,Fall,Casual
59572,Women,Bracelet,Summer,Casual
59573,Women,Cufflinks,Fall,Casual
59574,Women,Bangle,Fall,Casual
59575,Women,Cufflinks,Fall,Casual
59576,Women,Perfume and Body Mist,Winter,Casual
59577,Women,Cufflinks,Fall,Casual
59578,Women,Wallets,Summer,Casual
59579,Women,Cufflinks,Winter,Casual
59580,Women,Caps,Fall,Casual
59581,Women,Cufflinks,Summer,Casual
59582,Men,Cufflinks,Fall,Casual
59583,Women,Ring,Summer,Casual
59584,Women,Cufflinks,Fall,Casual
59585,Women,Flip Flops,Summer,Casual
59586,Women,Earrings,Summer,Casual
59587,Women,Heels,Fall,Casual
59589,Women,Sarees,Summer,Ethnic
59590,Women,Sarees,Summer,Casual
59591,Women,Kurta Sets,Summer,Ethnic
59592,Women,Kurta Sets,Summer,Ethnic
59593,Women,Sarees,Fall,Casual
59594,Women,Sarees,Summer,Ethnic
59595,Women,Sarees,Summer,Casual
59596,Women,Sarees,Fall,Casual
59597,Women,Sarees,Summer,Ethnic
59598,Women,Sarees,Summer,Casual
59599,Women,Sarees,Summer,Ethnic
59600,Women,Sarees,Summer,Ethnic
59601,Women,Sarees,Summer,Ethnic
59603,Women,Sarees,Summer,Ethnic
59604,Women,Sarees,Summer,Ethnic
59606,Women,Sarees,Summer,Casual
59607,Women,Kurta Sets,Summer,Ethnic
59608,Women,Sarees,Summer,Ethnic
59609,Women,Sarees,Summer,Ethnic
59610,Women,Sarees,Summer,Ethnic
59611,Women,Sarees,Summer,Casual
59612,Women,Sarees,Summer,Casual
59613,Women,Sarees,Summer,Ethnic
59614,Women,Sarees,Summer,Ethnic
59615,Women,Sarees,Summer,Ethnic
59616,Women,Sarees,Summer,Ethnic
59618,Women,Sarees,Summer,Ethnic
59619,Women,Sarees,Summer,Casual
59620,Women,Sarees,Summer,Ethnic
59621,Women,Sarees,Summer,Ethnic
59622,Women,Sarees,Summer,Ethnic
59623,Women,Dresses,Summer,Casual
59624,Women,Kurta Sets,Summer,Ethnic
59625,Women,Sarees,Summer,Ethnic
59626,Women,Kurta Sets,Summer,Ethnic
59628,Women,Sarees,Summer,Ethnic
59630,Women,Sarees,Summer,Ethnic
59631,Women,Sarees,Summer,Casual
59632,Women,Sarees,Summer,Ethnic
59633,Women,Sarees,Summer,Ethnic
59634,Women,Sarees,Summer,Casual
59635,Women,Sarees,Summer,Ethnic
59636,Women,Sarees,Summer,Casual
59637,Women,Sarees,Summer,Casual
59638,Women,Sarees,Summer,Ethnic
59639,Women,Sarees,Summer,Ethnic
59640,Women,Sarees,Summer,Ethnic
59641,Women,Sarees,Summer,Casual
59642,Women,Sarees,Summer,Casual
59643,Women,Kurta Sets,Summer,Ethnic
59644,Women,Sarees,Summer,Casual
59645,Women,Sarees,Summer,Ethnic
59646,Women,Sarees,Summer,Casual
59647,Women,Kurta Sets,Summer,Ethnic
59648,Women,Sarees,Summer,Casual
59649,Women,Night suits,Summer,Ethnic
59650,Women,Sarees,Summer,Ethnic
59651,Women,Watches,Summer,Casual
59652,Women,Sarees,Summer,Ethnic
59653,Women,Sarees,Summer,Casual
59654,Women,Sarees,Summer,Casual
59655,Women,Sarees,Summer,Ethnic
59656,Women,Sarees,Summer,Casual
59657,Women,Kurta Sets,Summer,Ethnic
59658,Women,Sarees,Summer,Casual
59659,Women,Kurta Sets,Summer,Ethnic
59660,Women,Sarees,Summer,Ethnic
59661,Women,Sarees,Summer,Ethnic
59662,Women,Sarees,Summer,Casual
59663,Women,Sarees,Summer,Casual
59664,Women,Sarees,Summer,Ethnic
59665,Women,Dresses,Summer,Casual
59666,Women,Kurta Sets,Summer,Casual
59667,Women,Sarees,Summer,Casual
59668,Women,Sarees,Summer,Casual
59669,Women,Sarees,Summer,Ethnic
59670,Women,Sarees,Summer,Casual
59672,Women,Sarees,Summer,Ethnic
59673,Women,Sarees,Summer,Casual
59674,Women,Sarees,Summer,Ethnic
59675,Women,Flip Flops,Winter,Casual
59676,Women,Heels,Winter,Casual
59677,Men,Briefs,Summer,Casual
59678,Men,Briefs,Summer,Casual
59679,Men,Briefs,Summer,Casual
59680,Men,Briefs,Summer,Casual
59681,Men,Briefs,Summer,Casual
59682,Women,Briefs,Summer,Casual
59683,Men,Briefs,Summer,Casual
59684,Men,Briefs,Summer,Casual
59685,Men,Briefs,Summer,Casual
59686,Women,Briefs,Summer,Casual
59687,Men,Briefs,Summer,Sports
59688,Women,Briefs,Summer,Casual
59689,Women,Bra,Summer,Casual
59690,Women,Bra,Summer,Casual
59691,Women,Bra,Winter,Casual
59692,Women,Bra,Winter,Casual
59693,Women,Bra,Summer,Casual
59694,Women,Briefs,Summer,Casual
59695,Women,Briefs,Summer,Casual
59696,Men,Briefs,Summer,Casual
59697,Women,Dresses,Summer,Casual
59698,Women,Tops,Summer,Casual
59699,Women,Bra,Winter,Casual
59700,Women,Bra,Summer,Casual
59701,Men,Briefs,Summer,Casual
59702,Women,Tops,Summer,Casual
59703,Men,Boxers,Summer,Casual
59704,Women,Boxers,Summer,Casual
59705,Women,Bra,Summer,Casual
59706,Men,Bra,Summer,Casual
59707,Men,Briefs,Summer,Casual
59708,Women,Briefs,Summer,Casual
59709,Women,Briefs,Summer,Casual
59710,Women,Briefs,Summer,Casual
59711,Women,Briefs,Summer,Casual
59712,Women,Tops,Summer,Casual
59713,Women,Dresses,Summer,Casual
59714,Women,Tops,Summer,Casual
59715,Women,Tops,Summer,Casual
59716,Women,Tops,Summer,Casual
59717,Women,Bra,Summer,Casual
59718,Women,Bra,Summer,Casual
59719,Women,Bra,Summer,Casual
59720,Women,Bra,Summer,Casual
59721,Women,Bra,Summer,Casual
59722,Men,Briefs,Summer,Casual
59723,Women,Bra,Summer,Casual
59724,Men,Bra,Summer,Casual
59725,Men,Bra,Winter,Casual
59726,Men,Bra,Summer,Casual
59727,Women,Bra,Summer,Casual
59728,Women,Bra,Winter,Casual
59729,Women,Bra,Summer,Casual
59730,Men,Bra,Summer,Casual
59731,Women,Bra,Summer,Casual
59732,Men,Bra,Summer,Casual
59733,Women,Tshirts,Summer,Casual
59734,Men,Briefs,Summer,Casual
59735,Women,Briefs,Summer,Casual
59736,Men,Briefs,Summer,Casual
59739,Women,Bra,Winter,Casual
59740,Women,Bra,Summer,Casual
59741,Women,Bra,Winter,Casual
59742,Women,Briefs,Summer,Casual
59743,Women,Boxers,Summer,Casual
59744,Women,Tops,Summer,Casual
59745,Women,Tops,Summer,Casual
59746,Women,Dupatta,Summer,Casual
59747,Women,Night suits,Summer,Casual
59748,Women,Night suits,Summer,Casual
59749,Women,Night suits,Summer,Casual
59750,Men,Bra,Summer,Casual
59751,Men,Briefs,Summer,Casual
59752,Women,Briefs,Summer,Casual
59753,Women,Briefs,Summer,Casual
59754,Women,Dresses,Summer,Casual
59755,Women,Briefs,Summer,Casual
59756,Women,Tops,Summer,Casual
59757,Women,Flip Flops,Winter,Casual
59758,Women,Flip Flops,Winter,Casual
59759,Women,Heels,Winter,Casual
59760,Women,Heels,Winter,Casual
59761,Women,Heels,Winter,Casual
59762,Women,Heels,Winter,Casual
59763,Women,Heels,Winter,Casual
59764,Women,Heels,Winter,Casual
59765,Women,Earrings,Winter,Casual
59766,Women,Earrings,Summer,Casual
59767,Women,Earrings,Summer,Casual
59768,Men,Backpacks,Summer,Casual
59769,Women,Necklace and Chains,Summer,Casual
59770,Women,Earrings,Summer,Casual
59771,Women,Necklace and Chains,Winter,Casual
59772,Women,Earrings,Summer,Casual
59773,Women,Jewellery Set,Summer,Casual
59774,Women,Necklace and Chains,Summer,Casual
59775,Women,Bracelet,Winter,Casual
59776,Women,Bracelet,Winter,Casual
59777,Women,Bracelet,Winter,Casual
59778,Women,Bracelet,Winter,Casual
59779,Women,Bracelet,Winter,Casual
59780,Women,Bracelet,Winter,Casual
59781,Women,Bracelet,Winter,Casual
59782,Women,Bracelet,Winter,Casual
59783,Women,Bracelet,Summer,Casual
59784,Women,Bracelet,Winter,Casual
59794,Women,Dresses,Summer,Casual
59795,Women,Tunics,Summer,Casual
59796,Women,Tshirts,Summer,Casual
59797,Men,Tshirts,Summer,Casual
59810,Men,Tshirts,Summer,Casual
59811,Women,Kurtas,Summer,Ethnic
59813,Women,Trousers,Summer,Casual
59814,Women,Jeans,Summer,Casual
59819,Men,Shirts,Summer,Casual
59824,Men,Shirts,Summer,Casual
59826,Men,Shirts,Summer,Casual
59827,Men,Shirts,Summer,Casual
59832,Men,Shirts,Summer,Casual
59833,Men,Shirts,Summer,Casual
59834,Men,Tshirts,Summer,Casual
59838,Men,Tshirts,Summer,Casual
59839,Women,Fragrance Gift Set,Spring,Casual
59851,Women,Perfume and Body Mist,Spring,Casual
59853,Men,Sports Shoes,Summer,Casual
59856,Girls,Tshirts,Summer,Casual
59858,Women,Perfume and Body Mist,Spring,Casual
59859,Women,Handbags,Spring,Casual
59860,Women,Caps,Summer,Casual
59862,Girls,Tshirts,Summer,Casual
59863,Women,Sports Shoes,Summer,Casual
59866,Women,Perfume and Body Mist,Summer,Casual
59872,Women,Tops,Summer,Casual
59873,Women,Lounge Shorts,Summer,Casual
59874,Women,Shirts,Summer,Casual
59875,Women,Shirts,Summer,Casual
59876,Women,Sarees,Summer,Casual
59877,Women,Stockings,Summer,Casual
59878,Women,Jeans,Summer,Casual
59879,Women,Stockings,Summer,Casual
59880,Women,Lounge Pants,Summer,Casual
59881,Men,Stockings,Summer,Casual
59882,Women,Tops,Summer,Casual
59883,Women,Tops,Summer,Casual
59884,Women,Tops,Summer,Casual
59885,Women,Tops,Summer,Casual
59886,Women,Tops,Summer,Casual
59887,Women,Tops,Summer,Casual
59888,Women,Tops,Summer,Casual
59889,Women,Tops,Summer,Casual
59890,Women,Tshirts,Summer,Casual
59891,Women,Tshirts,Summer,Casual
59892,Women,Tops,Summer,Casual
59893,Women,Shirts,Summer,Casual
59894,Women,Tshirts,Summer,Casual
59895,Women,Tops,Summer,Casual
59896,Women,Kurta Sets,Summer,Casual
59897,Women,Kurta Sets,Summer,Ethnic
59898,Women,Tshirts,Summer,Casual
59900,Men,Sweaters,Summer,Casual
59901,Women,Tops,Summer,Casual
59902,Women,Tops,Summer,Casual
59903,Women,Tops,Summer,Casual
59904,Women,Tops,Summer,Casual
59905,Women,Tops,Summer,Casual
59906,Women,Kurtas,Summer,Casual
59907,Women,Shirts,Summer,Casual
59908,Women,Kurta Sets,Summer,Casual
59909,Women,Kurta Sets,Summer,Casual
59910,Women,Kurtas,Summer,Casual
59911,Women,Dresses,Fall,Casual
59912,Women,Dresses,Summer,Casual
59914,Women,Tops,Summer,Ethnic
59915,Men,Kurtas,Summer,Ethnic
59916,Women,Kurtas,Summer,Ethnic
59917,Women,Kurtas,Summer,Casual
59918,Women,Kurtas,Summer,Ethnic
59919,Women,Dresses,Summer,Ethnic
59920,Women,Dresses,Summer,Ethnic
59921,Women,Kurtas,Summer,Casual
59922,Women,Kurtas,Summer,Ethnic
59923,Women,Kurtas,Summer,Casual
59924,Women,Dresses,Fall,Casual
59925,Women,Kurtas,Summer,Ethnic
59926,Women,Dresses,Summer,Casual
59927,Women,Dresses,Summer,Casual
59928,Women,Dresses,Fall,Casual
59929,Women,Kurtas,Summer,Casual
59930,Women,Kurtas,Summer,Casual
59931,Women,Kurtas,Summer,Casual
59932,Men,Kurtas,Summer,Casual
59933,Men,Kurtas,Summer,Casual
59934,Women,Dresses,Fall,Casual
59935,Men,Casual Shoes,Summer,Casual
59936,Men,Casual Shoes,Fall,Casual
59937,Men,Casual Shoes,Summer,Casual
59938,Men,Casual Shoes,Fall,Casual
59939,Men,Casual Shoes,Fall,Casual
59940,Men,Casual Shoes,Summer,Casual
59941,Men,Casual Shoes,Fall,Casual
59942,Men,Casual Shoes,Summer,Casual
59943,Men,Casual Shoes,Fall,Casual
59944,Men,Sports Shoes,Fall,Casual
59945,Men,Casual Shoes,Fall,Casual
59946,Women,Perfume and Body Mist,Spring,Casual
